Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
68,256,13.69141,0.50100,3.64062,0.76456,0.37131,0.37131
69,256,12.54688,0.45912,3.37109,0.70796,0.40731,0.40731
70,256,13.24609,0.48471,3.39844,0.71370,0.38424,0.38424
71,256,12.26953,0.44897,3.48828,0.73257,0.41598,0.41598
72,256,13.26172,0.48528,3.45312,0.72518,0.37722,0.37722
73,256,12.94531,0.47370,3.42969,0.72026,0.38918,0.38918
74,256,13.01172,0.47613,3.39844,0.71370,0.38820,0.38820
75,256,12.45703,0.45583,3.39844,0.71370,0.41640,0.41640
76,256,13.05469,0.47770,3.42188,0.71862,0.38796,0.38796
77,256,12.33594,0.45140,3.42188,0.71862,0.42323,0.42323
78,256,12.93750,0.47341,3.50391,0.73585,0.40809,0.40809
79,256,12.47656,0.45655,3.29297,0.69155,0.42429,0.42429
80,256,12.56641,0.45983,3.50781,0.73667,0.39918,0.39918
81,256,12.16797,0.44525,3.37109,0.70796,0.43466,0.43466
82,256,12.77734,0.46755,3.42578,0.71944,0.39999,0.39999
83,256,12.53125,0.45855,3.33984,0.70139,0.42455,0.42455
84,256,12.62109,0.46184,3.28906,0.69073,0.40954,0.40954
85,256,11.93750,0.43682,3.21094,0.67432,0.44631,0.44631
86,256,12.67969,0.46398,3.50781,0.73667,0.41759,0.41759
87,256,11.50781,0.42110,3.28125,0.68909,0.47007,0.47007
88,256,12.23828,0.44783,3.37500,0.70878,0.41869,0.41869
89,256,11.19141,0.40952,3.27344,0.68745,0.46689,0.46689
90,256,12.41406,0.45426,3.39844,0.71370,0.42510,0.42510
91,256,11.75781,0.43025,3.31641,0.69647,0.44477,0.44477
92,256,12.14062,0.44425,3.26953,0.68663,0.45497,0.45497
93,256,11.20703,0.41009,3.07812,0.64643,0.49258,0.49258
94,256,11.96484,0.43782,3.39844,0.71370,0.44263,0.44263
95,256,11.98438,0.43854,3.21484,0.67514,0.44267,0.44267
96,256,11.96875,0.43796,3.21094,0.67432,0.45900,0.45900
97,256,11.62891,0.42553,3.33594,0.70057,0.46708,0.46708
98,256,12.47266,0.45640,3.36719,0.70714,0.40807,0.40807
99,256,11.62891,0.42553,3.29297,0.69155,0.45359,0.45359
100,256,12.02734,0.44011,3.42188,0.71862,0.43270,0.43270
101,256,11.62500,0.42539,3.13672,0.65874,0.47477,0.47477
102,256,12.55078,0.45926,3.29688,0.69237,0.42311,0.42311
103,256,11.51953,0.42153,3.16016,0.66366,0.47744,0.47744
104,256,11.99609,0.43897,3.37891,0.70960,0.45278,0.45278
105,256,11.86719,0.43425,3.29688,0.69237,0.45503,0.45503
106,256,12.37891,0.45297,3.40234,0.71452,0.42083,0.42083
107,256,11.01172,0.40294,3.23438,0.67925,0.48223,0.48223
108,256,12.11328,0.44325,3.39844,0.71370,0.42032,0.42032
109,256,11.28516,0.41295,3.18359,0.66858,0.47899,0.47899
110,256,12.42969,0.45483,3.21875,0.67596,0.43748,0.43748
111,256,11.03906,0.40395,3.21875,0.67596,0.47961,0.47961
112,256,11.53906,0.42224,3.26953,0.68663,0.46296,0.46296
113,256,10.61719,0.38851,3.17969,0.66776,0.49295,0.49295
114,256,11.12891,0.40723,3.10547,0.65217,0.49014,0.49014
115,256,10.68750,0.39108,2.97266,0.62428,0.51104,0.51104
116,256,11.58984,0.42410,3.26953,0.68663,0.44269,0.44269
117,256,11.10547,0.40638,3.17969,0.66776,0.47262,0.47262
118,256,11.40625,0.41738,3.32812,0.69893,0.43550,0.43550
119,256,10.68359,0.39094,3.22266,0.67678,0.49940,0.49940
120,256,11.45312,0.41910,3.40234,0.71452,0.46813,0.46813
121,256,11.24219,0.41138,3.39844,0.71370,0.46506,0.46506
122,256,11.28516,0.41295,3.43359,0.72108,0.47503,0.47503
123,256,11.25781,0.41195,3.25000,0.68253,0.48325,0.48325
124,256,11.09375,0.40595,3.16406,0.66448,0.48377,0.48377
125,256,10.48828,0.38379,2.94531,0.61854,0.51618,0.51618
126,256,11.20312,0.40995,3.26562,0.68581,0.46440,0.46440
127,256,11.03906,0.40395,3.21484,0.67514,0.48341,0.48341
128,256,12.08984,0.44240,3.32031,0.69729,0.43205,0.43205
129,256,10.86719,0.39766,3.13281,0.65792,0.50316,0.50316
130,256,10.65625,0.38994,3.02734,0.63577,0.50292,0.50292
131,256,10.71094,0.39194,3.25781,0.68417,0.50101,0.50101
132,256,11.16016,0.40838,3.24609,0.68171,0.49215,0.49215
133,256,10.57422,0.38694,3.07031,0.64479,0.51710,0.51710
134,256,11.62500,0.42539,3.13281,0.65792,0.46157,0.46157
135,256,10.52344,0.38508,3.16797,0.66530,0.50683,0.50683
136,256,11.12891,0.40723,3.21875,0.67596,0.48439,0.48439
137,256,11.14453,0.40780,3.08984,0.64889,0.49263,0.49263
138,256,12.03125,0.44025,3.32812,0.69893,0.43832,0.43832
139,256,10.58984,0.38751,3.10547,0.65217,0.49854,0.49854
140,256,11.55469,0.42281,3.18359,0.66858,0.46477,0.46477
141,256,10.76562,0.39394,3.10156,0.65135,0.49526,0.49526
142,256,10.71484,0.39208,3.23828,0.68007,0.51145,0.51145
143,256,10.28516,0.37636,3.27344,0.68745,0.52790,0.52790
144,256,11.24609,0.41152,3.15625,0.66284,0.48300,0.48300
145,256,10.55078,0.38608,3.20312,0.67268,0.50057,0.50057
146,256,11.74219,0.42967,3.48047,0.73093,0.45389,0.45389
147,256,10.92969,0.39994,3.02344,0.63495,0.50350,0.50350
148,256,11.00781,0.40280,3.05078,0.64069,0.49068,0.49068
149,256,10.52344,0.38508,3.01953,0.63413,0.51076,0.51076
150,256,11.53125,0.42196,3.18359,0.66858,0.47285,0.47285
151,256,10.63281,0.38908,3.01562,0.63331,0.51579,0.51579
152,256,11.40625,0.41738,3.10938,0.65299,0.47764,0.47764
153,256,10.68750,0.39108,3.30469,0.69401,0.50291,0.50291
154,256,11.27734,0.41266,3.15234,0.66202,0.48143,0.48143
155,256,11.22656,0.41081,3.33203,0.69975,0.49091,0.49091
156,256,12.21094,0.44683,3.25781,0.68417,0.43156,0.43156
157,256,10.83203,0.39637,3.12500,0.65628,0.49326,0.49326
158,256,11.13672,0.40752,3.15625,0.66284,0.48518,0.48518
159,256,10.51172,0.38465,3.02344,0.63495,0.50648,0.50648
160,256,11.27344,0.41252,3.21484,0.67514,0.47478,0.47478
161,256,10.74609,0.39322,2.97656,0.62510,0.51345,0.51345
162,256,10.99609,0.40237,3.15234,0.66202,0.48953,0.48953
163,256,11.11328,0.40666,3.15234,0.66202,0.47955,0.47955
164,256,11.20312,0.40995,3.16016,0.66366,0.45291,0.45291
165,256,10.73828,0.39294,3.15234,0.66202,0.49514,0.49514
166,256,10.83594,0.39651,3.18750,0.66940,0.49560,0.49560
167,256,10.79297,0.39494,3.06641,0.64397,0.51415,0.51415
168,256,11.33984,0.41495,3.10547,0.65217,0.46908,0.46908
169,256,10.11719,0.37021,2.94531,0.61854,0.52885,0.52885
170,256,11.76953,0.43067,3.07812,0.64643,0.46448,0.46448
171,256,10.32031,0.37764,3.01953,0.63413,0.52650,0.52650
172,256,11.07031,0.40509,3.21875,0.67596,0.49366,0.49366
173,256,10.94922,0.40066,3.17969,0.66776,0.50830,0.50830
174,256,11.08984,0.40580,3.29297,0.69155,0.49550,0.49550
175,256,10.93359,0.40009,2.97266,0.62428,0.50777,0.50777
176,256,11.13672,0.40752,3.12891,0.65710,0.50864,0.50864
177,256,10.76172,0.39380,3.00000,0.63002,0.50602,0.50602
178,256,11.37500,0.41624,3.11328,0.65381,0.48837,0.48837
179,256,10.76562,0.39394,3.05078,0.64069,0.51609,0.51609
180,256,11.31641,0.41409,3.05469,0.64151,0.49063,0.49063
181,256,11.18359,0.40923,3.10547,0.65217,0.47711,0.47711
182,256,11.04688,0.40423,3.12891,0.65710,0.47345,0.47345
183,256,11.61328,0.42496,3.17578,0.66694,0.46634,0.46634
184,256,11.67578,0.42724,3.28516,0.68991,0.44747,0.44747
185,256,10.93359,0.40009,3.10547,0.65217,0.49207,0.49207
186,256,11.70703,0.42839,3.23047,0.67842,0.47173,0.47173
187,256,11.36328,0.41581,3.04688,0.63987,0.48645,0.48645
188,256,12.00000,0.43911,3.17578,0.66694,0.47183,0.47183
189,256,11.27734,0.41266,3.09766,0.65053,0.49631,0.49631
190,256,11.58203,0.42381,3.12891,0.65710,0.46118,0.46118
191,256,11.23828,0.41123,3.15625,0.66284,0.49787,0.49787
192,256,10.73047,0.39265,3.15625,0.66284,0.50571,0.50571
193,256,10.66797,0.39037,3.00000,0.63002,0.51461,0.51461
194,256,11.57422,0.42353,3.36719,0.70714,0.45050,0.45050
195,256,10.84375,0.39680,3.08203,0.64725,0.49915,0.49915
196,256,10.83984,0.39666,3.21094,0.67432,0.50365,0.50365
197,256,10.61328,0.38836,3.26562,0.68581,0.49829,0.49829
198,256,10.63672,0.38922,3.03125,0.63659,0.51087,0.51087
199,256,10.57422,0.38694,3.00781,0.63167,0.50989,0.50989
